    8164,   0.181347,   0.256424,   0.119087
    8179,   0.227004,  -0.209547,   0.019105
    8195,   0.130562,   0.902460,   0.843740
    8211,   0.048282,   0.618263,   0.467497
    8226,  -0.147775,   0.965940,   0.518770
    8242,  -0.129708,   1.104621,   0.350791
    8257,  -0.075505,   0.566258,   0.234328
    8273,  -0.104071,   0.948605,   0.201123
    8289,  -0.097479,   0.952756,   0.125679
    8304,  -0.047427,   1.023561,   0.105414
    8320,  -0.030092,   0.982787,   0.210645
    8335,   0.045352,   0.981566,   0.268022
    8351,  -0.081365,   0.958616,   0.146676
    8367,  -0.020814,   0.977904,   0.231887
    8382,  -0.017152,   0.974486,   0.221876
    8398,  -0.017152,   0.977660,   0.222365
    8414,  -0.049136,   0.841665,   0.164744
    8429,  -0.017884,   0.872429,   0.159373
    8445,  -0.019349,   0.963010,   0.242385
    8460,  -0.018373,   0.987670,   0.231887
    8476,  -0.024232,   0.980345,   0.218946
    8492,  -0.022523,   0.983031,   0.229934
    8507,  -0.019105,   0.967894,   0.222609
    8523,  -0.016542,   0.975096,   0.221754
    8538,  -0.019593,   0.983520,   0.228469
    8554,  -0.020326,   0.980345,   0.221876
    8570,  -0.018129,   0.976439,   0.220900
    8585,  -0.018861,   0.979369,   0.222365
    8601,  -0.017884,   0.975218,   0.222121
    8617,  -0.017152,   0.977416,   0.223097
    8632,  -0.014955,   0.976927,   0.221388
    8648,  -0.018617,   0.975340,   0.220533
    8664,  -0.022035,   0.975462,   0.220656
    8679,  -0.017884,   0.977171,   0.222121
    8695,  -0.017518,   0.975707,   0.219557
    8710,  -0.015931,   0.974730,   0.221876
    8726,  -0.015443,   0.976439,   0.222121
    8742,  -0.015931,   0.974486,   0.220411
    8757,  -0.014955,   0.974486,   0.222365
    8773,  -0.018373,   0.973509,   0.217237
    8789,  -0.016908,   0.976439,   0.220900
    8804,  -0.019105,   0.973997,   0.220900
