You entered a buffer length of 3
RAW, 0.628151, 0.587865, -0.678081, AVG ,0.684836, 0.496063, -0.663147
RAW, 0.549411, 0.593725, -0.673808, AVG ,0.622983, 0.560316, -0.679220
RAW, 0.479705, 0.580907, -0.654276, AVG ,0.552422, 0.587499, -0.668722
RAW, 0.423061, 0.620216, -0.710065, AVG ,0.484059, 0.598283, -0.679383
RAW, 0.291949, 0.661600, -0.698224, AVG ,0.398238, 0.620908, -0.687522
RAW, 0.195996, 0.664774, -0.711286, AVG ,0.303669, 0.648863, -0.706525
RAW, 0.148630, 0.627785, -0.713850, AVG ,0.212192, 0.651386, -0.707787
RAW, 0.116401, 0.593847, -0.722151, AVG ,0.153676, 0.628802, -0.715762
RAW, 0.085149, 0.599097, -0.762437, AVG ,0.116727, 0.606910, -0.732813
RAW, 0.030214, 0.627052, -0.761948, AVG ,0.077255, 0.606665, -0.748845
RAW, -0.076238, 0.632302, -0.740219, AVG ,0.013042, 0.619484, -0.754868
RAW, -0.173900, 0.648416, -0.708356, AVG ,-0.073308, 0.635923, -0.736841
RAW, -0.213819, 0.658793, -0.734969, AVG ,-0.154652, 0.646504, -0.727848
RAW, -0.247024, 0.685650, -0.736556, AVG ,-0.211581, 0.664286, -0.726627
RAW, -0.324300, 0.734359, -0.705182, AVG ,-0.261714, 0.692934, -0.725569
RAW, -0.354819, 0.749496, -0.753769, AVG ,-0.308714, 0.723168, -0.731836
RAW, -0.328084, 0.721541, -0.791247, AVG ,-0.335734, 0.735132, -0.750066
RAW, -0.315144, 0.709821, -0.747543, AVG ,-0.332682, 0.726953, -0.764186
RAW, -0.365440, 0.671855, -0.702741, AVG ,-0.336223, 0.701072, -0.747177
RAW, -0.459073, 0.681621, -0.624367, AVG ,-0.379886, 0.687766, -0.691550
RAW, -0.634255, 0.660258, -0.431362, AVG ,-0.486256, 0.671245, -0.586157
RAW, -0.697247, 0.553317, -0.368858, AVG ,-0.596858, 0.631732, -0.474862
RAW, -0.680278, 0.464079, -0.369713, AVG ,-0.670593, 0.559218, -0.389978
RAW, -0.683330, 0.349936, -0.293902, AVG ,-0.686952, 0.455777, -0.344158
RAW, -0.716413, 0.182201, -0.163035, AVG ,-0.693340, 0.332072, -0.275550
RAW, -0.780016, 0.180126, -0.282671, AVG ,-0.726586, 0.237421, -0.246536
RAW, -0.825673, 0.176952, -0.319416, AVG ,-0.774034, 0.179760, -0.255041
RAW, -0.876946, 0.174999, -0.277544, AVG ,-0.827545, 0.177359, -0.293210
RAW, -0.895501, 0.229323, -0.298175, AVG ,-0.866040, 0.193758, -0.298378
RAW, -0.867424, 0.263139, -0.292926, AVG ,-0.879957, 0.222487, -0.289548
RAW, -0.839956, 0.302570, -0.329793, AVG ,-0.867627, 0.265011, -0.306965
RAW, -0.839224, 0.347494, -0.363731, AVG ,-0.848868, 0.304401, -0.328817
RAW, -0.828969, 0.407190, -0.376305, AVG ,-0.836050, 0.352418, -0.356610
RAW, -0.880974, 0.403040, -0.325887, AVG ,-0.849722, 0.385908, -0.355308
RAW, -0.877800, 0.372642, -0.278765, AVG ,-0.862581, 0.394291, -0.326986
RAW, -0.833852, 0.375450, -0.272172, AVG ,-0.864209, 0.383711, -0.292275
RAW, -0.829457, 0.438564, -0.194653, AVG ,-0.847036, 0.395552, -0.248530
RAW, -0.808338, 0.460416, -0.190991, AVG ,-0.823882, 0.424810, -0.219272
RAW, -0.747543, 0.437344, -0.232619, AVG ,-0.795113, 0.445441, -0.206088
RAW, -0.666239, 0.442837, -0.213453, AVG ,-0.740707, 0.446866, -0.212354
RAW, -0.657206, 0.585058, -0.323323, AVG ,-0.690329, 0.488413, -0.256465
RAW, -0.640115, 0.668315, -0.382409, AVG ,-0.654520, 0.565403, -0.306395
RAW, -0.570042, 0.759385, -0.349081, AVG ,-0.622454, 0.670919, -0.351604
RAW, -0.506928, 0.751572, -0.312580, AVG ,-0.572362, 0.726424, -0.348023
RAW, -0.459928, 0.719709, -0.248733, AVG ,-0.512299, 0.743555, -0.303465
RAW, -0.456144, 0.755844, -0.337606, AVG ,-0.474333, 0.742375, -0.299640
RAW, -0.287798, 0.903803, -0.404383, AVG ,-0.401290, 0.793119, -0.330241
RAW, -0.128121, 1.049686, -0.398401, AVG ,-0.290688, 0.903111, -0.380130
RAW, -0.040469, 1.112678, -0.364951, AVG ,-0.152129, 1.022056, -0.389245
